序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
279,V5bCQAzNzcxNDQ5OTYkvLNpPAkYMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYkvLNpPAkYMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
280,V5bCQAzNzcxNDQ5OTYjvLNpJKQPMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYjvLNpJKQPMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
281,V5bCQAzNzcxNDQ5OTYivLNpgQQVMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYivLNpgQQVMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
282,V5bCQAzNzcxNDQ5OTYhvLNpHl8nMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYhvLNpHl8nMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
283,V5bCQAzNzcxNDQ5OTYgvLNpgFYuMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYgvLNpgFYuMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
284,V5bCQAzNzcxNDQ5OTYfvLNpvUIzMA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTYfvLNpvUIzMA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:26,2025.03.13 LHR T3 BA Club Lounges 英国航空希思罗自营休息室 吃的不算差，整体空间其实有点小，热食基本靠热狗和印度菜顶,0,
285,V5bCQAzNzcxNDQ5OTZcu7NpyHE4Iw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZcu7NpyHE4Iw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
286,V5bCQAzNzcxNDQ5OTZbu7Npk.5HIw!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZbu7Npk.5HIw!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
287,V5bCQAzNzcxNDQ5OTZau7Npb745Iw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZau7Npb745Iw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
288,V5bCQAzNzcxNDQ5OTZZu7NpBhJeIw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZZu7NpBhJeIw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
289,V5bCQAzNzcxNDQ5OTZYu7Np3fZJIw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZYu7Np3fZJIw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
290,V5bCQAzNzcxNDQ5OTZXu7NpFIp2Iw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZXu7NpFIp2Iw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:23,2025.02.25 西班牙马拉加机场AGP 忘了是UX还是PP能进的休息室了，很大很空，几乎没有热餐，冷餐倒是不少,0,
291,V5bCQAzNzcxNDQ5OTZnurNpnPSvFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZnurNpnPSvFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:19,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
292,V5bCQAzNzcxNDQ5OTZmurNp2eymFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZmurNp2eymFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:19,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
293,V5bCQAzNzcxNDQ5OTZlurNpJo6sFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZlurNpJo6sFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:19,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
294,V5bCQAzNzcxNDQ5OTZkurNpbo_XFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZkurNpbo_XFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:19,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
295,V5bCQAzNzcxNDQ5OTZjurNptg7VFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZjurNptg7VFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:18,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
296,V5bCQAzNzcxNDQ5OTZiurNp5t_PFA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZiurNp5t_PFA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:18,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
297,V5bCQAzNzcxNDQ5OTZhurNp0n34FA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZhurNp0n34FA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:18,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
298,V5bCQAzNzcxNDQ5OTZgurNpGsQNFQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTZgurNpGsQNFQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:18,2025.05.10 2024.09.29 北京大兴机场的南航厦航自营休息室，没怎么拍，但有的时候有人卷烤鸭，虽然烤鸭烤的不咋地，但好吃。,0,
299,V5bCQAzNzcxNDQ5OTbhuLNpi6_7OA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbhuLNpi6_7OA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:12,2025.04.15 HKG Chase Sapphire Lounge休息室，餐不如AmEx的，水果好不少，比Plaza Premium的好，好在可以带人,0,
300,V5bCQAzNzcxNDQ5OTbguLNpeC_1OA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbguLNpeC_1OA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:12,2025.04.15 HKG Chase Sapphire Lounge休息室，餐不如AmEx的，水果好不少，比Plaza Premium的好，好在可以带人,0,
301,V5bCQAzNzcxNDQ5OTbfuLNpT2T9OA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbfuLNpT2T9OA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:12,2025.04.15 HKG Chase Sapphire Lounge休息室，餐不如AmEx的，水果好不少，比Plaza Premium的好，好在可以带人,0,
302,V5bCQAzNzcxNDQ5OTbeuLNpht0LOQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbeuLNpht0LOQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:12,2025.04.15 HKG Chase Sapphire Lounge休息室，餐不如AmEx的，水果好不少，比Plaza Premium的好，好在可以带人,0,
303,V5bCQAzNzcxNDQ5OTbduLNpe1IUOQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbduLNpe1IUOQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:12,2025.04.15 HKG Chase Sapphire Lounge休息室，餐不如AmEx的，水果好不少，比Plaza Premium的好，好在可以带人,0,
304,V5bCQAzNzcxNDQ5OTb9tbNpg2AUDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb9tbNpg2AUDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
305,V5bCQAzNzcxNDQ5OTb8tbNpYeT1DA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb8tbNpYeT1DA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
306,V5bCQAzNzcxNDQ5OTb7tbNpjuPdDA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb7tbNpjuPdDA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
307,V5bCQAzNzcxNDQ5OTb6tbNpdufvDA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb6tbNpdufvDA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
308,V5bCQAzNzcxNDQ5OTb5tbNpapUIDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb5tbNpapUIDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
309,V5bCQAzNzcxNDQ5OTb4tbNpiUgnDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb4tbNpiUgnDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
310,V5bCQAzNzcxNDQ5OTb3tbNpgmMvDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb3tbNpgmMvDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
311,V5bCQAzNzcxNDQ5OTb2tbNpvCdNDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb2tbNpvCdNDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
312,V5bCQAzNzcxNDQ5OTb1tbNp1bhXDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb1tbNp1bhXDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
313,V5bCQAzNzcxNDQ5OTb0tbNpB.JIDQ!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTb0tbNpB.JIDQ!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
314,V5bCQAzNzcxNDQ5OTbztbNpdY5fDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbztbNpdY5fDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
315,V5bCQAzNzcxNDQ5OTbytbNpk0F8DQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbytbNpk0F8DQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
316,V5bCQAzNzcxNDQ5OTbxtbNpROh5DQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbxtbNpROh5DQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
317,V5bCQAzNzcxNDQ5OTbwtbNp3qeGDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbwtbNp3qeGDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:00,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
318,V5bCQAzNzcxNDQ5OTbvtbNpIQ6RDQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbvtbNpIQ6RDQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:59,2026.01.10 西班牙马德里机场 MADT4，申根内出发区域，伊比利亚航空IB自营休息室，寰宇一家蓝宝石可用。 总的来说作为申根内休息室是非常良心的，饮料种类很丰富，热食种类还行够吃但不算很丰富，水果也非常多样，装修风格也很现代。给饮料提前准备的冰块很牛。,0,
319,V5bCQAzNzcxNDQ5OTbmtLNp6pbYNw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbmtLNp6pbYNw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:55,2026.01.17 北欧航空在CPH哥本哈根机场的自营休息室 休息室装修的还可以，餐食一般但还不差，软饮不错但做了防打包设计。考虑到哥本哈根的极端抽象的物价和机场餐食的更抽象的物价，只能说吃一口赚一口。,0,
320,V5bCQAzNzcxNDQ5OTbltLNpOP3SNw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbltLNpOP3SNw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:55,2026.01.17 北欧航空在CPH哥本哈根机场的自营休息室 休息室装修的还可以，餐食一般但还不差，软饮不错但做了防打包设计。考虑到哥本哈根的极端抽象的物价和机场餐食的更抽象的物价，只能说吃一口赚一口。,0,
321,V5bCQAzNzcxNDQ5OTbktLNp_0jUNw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbktLNp_0jUNw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:55,2026.01.17 北欧航空在CPH哥本哈根机场的自营休息室 休息室装修的还可以，餐食一般但还不差，软饮不错但做了防打包设计。考虑到哥本哈根的极端抽象的物价和机场餐食的更抽象的物价，只能说吃一口赚一口。,0,
322,V5bCQAzNzcxNDQ5OTbjtLNp2f3qNw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbjtLNp2f3qNw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:55,2026.01.17 北欧航空在CPH哥本哈根机场的自营休息室 休息室装修的还可以，餐食一般但还不差，软饮不错但做了防打包设计。考虑到哥本哈根的极端抽象的物价和机场餐食的更抽象的物价，只能说吃一口赚一口。,0,
323,V5bCQAzNzcxNDQ5OTbitLNpypHrNw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/V5bCQAzNzcxNDQ5OTbitLNpypHrNw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:55,2026.01.17 北欧航空在CPH哥本哈根机场的自营休息室 休息室装修的还可以，餐食一般但还不差，软饮不错但做了防打包设计。考虑到哥本哈根的极端抽象的物价和机场餐食的更抽象的物价，只能说吃一口赚一口。,0,
